trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1283,False,"{'a': 0.5, 'e': 0.22530914356170395}",25,11,21.75385696024033,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1284,False,"{'a': 0.5, 'e': 0.22428796690403602}",20,6,-28.228084950791295,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 1}",1
1285,False,"{'a': 0.5, 'e': 0.22326654391001963}",25,5,-8.15474513402897,"{0: 16, 1: 3, 2: 0, 3: 1, 4: 0}",1
1286,False,"{'a': 0.5, 'e': 0.22224487570148743}",30,19,-7.196239161036995,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
1287,False,"{'a': 0.5, 'e': 0.2212229634005416}",20,3,-37.03880112507693,"{0: 13, 1: 3, 2: 0, 3: 0, 4: 1}",1
1288,False,"{'a': 0.5, 'e': 0.22020080812955223}",20,5,8.763097366128655,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
1289,False,"{'a': 0.5, 'e': 0.21917841101115682}",20,15,10.296566096174951,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1290,False,"{'a': 0.5, 'e': 0.2181557731682579}",20,0,-0.17560761861793406,"{0: 15, 1: 4, 2: 1, 3: 0, 4: 0}",0
1291,False,"{'a': 0.5, 'e': 0.21713289572402242}",20,6,-3.08641838018264,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
1292,False,"{'a': 0.5, 'e': 0.21610977980188106}",25,8,-35.377085035460894,"{0: 14, 1: 1, 2: 0, 3: 1, 4: 1}",1
1293,False,"{'a': 0.5, 'e': 0.21508642652552587}",20,7,16.544830017885946,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1294,False,"{'a': 0.5, 'e': 0.21406283701890966}",30,12,17.856427304991982,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
1295,False,"{'a': 0.5, 'e': 0.21303901240624462}",20,7,-12.07192232463909,"{0: 10, 1: 2, 2: 0, 3: 1, 4: 0}",1
1296,False,"{'a': 0.5, 'e': 0.21201495381200172}",20,9,19.20987465952626,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1297,False,"{'a': 0.5, 'e': 0.21099066236090833}",30,7,9.594665476264895,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 0}",1
1298,False,"{'a': 0.5, 'e': 0.20996613917794746}",20,3,-43.23954801106394,"{0: 12, 1: 3, 2: 1, 3: 0, 4: 1}",1
1299,False,"{'a': 0.5, 'e': 0.2089413853883574}",25,0,-1.3044158660827294,"{0: 20, 1: 3, 2: 2, 3: 0, 4: 0}",0
1300,False,"{'a': 0.5, 'e': 0.20791640211762902}",20,8,-0.19718768200785464,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1301,False,"{'a': 0.5, 'e': 0.20689119049150542}",20,0,26.611273857935295,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1302,False,"{'a': 0.5, 'e': 0.2058657516359803}",30,1,-42.11084312902396,"{0: 22, 1: 4, 2: 2, 3: 0, 4: 1}",1
1303,False,"{'a': 0.5, 'e': 0.20484008667729764}",25,8,3.0161536539863985,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
1304,False,"{'a': 0.5, 'e': 0.203814196741949}",20,3,-32.098571701954725,"{0: 13, 1: 3, 2: 0, 3: 0, 4: 1}",1
1305,False,"{'a': 0.5, 'e': 0.2027880829566733}",25,4,7.181115594077426,"{0: 18, 1: 2, 2: 1, 3: 0, 4: 0}",1
1306,False,"{'a': 0.5, 'e': 0.20176174644845513}",20,12,8.58043228862621,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1307,False,"{'a': 0.5, 'e': 0.20073518834452428}",20,3,12.33462316575125,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1308,False,"{'a': 0.5, 'e': 0.1997084097723533}",20,11,-92.50853888089111,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 2}",1
1309,False,"{'a': 0.5, 'e': 0.19868141185965688}",20,0,-49.25812552531347,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
1310,False,"{'a': 0.5, 'e': 0.1976541957343913}",25,11,3.8930176637313805,"{0: 11, 1: 3, 2: 0, 3: 0, 4: 0}",1
1311,False,"{'a': 0.5, 'e': 0.19662676252475178}",20,10,7.673084228249608,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1312,False,"{'a': 0.5, 'e': 0.19559911335917224}",30,4,17.765331587681636,"{0: 24, 1: 0, 2: 2, 3: 0, 4: 0}",1
1313,False,"{'a': 0.5, 'e': 0.19457124936632356}",25,14,3.0447230591074232,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1314,False,"{'a': 0.5, 'e': 0.19354317167511317}",25,16,3.5488608565792865,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1315,False,"{'a': 0.5, 'e': 0.19251488141468262}",20,9,-21.974498173440214,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1316,False,"{'a': 0.5, 'e': 0.19148637971440688}",20,0,10.391988458095646,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1317,False,"{'a': 0.5, 'e': 0.19045766770389383}",25,17,1.5735336665934743,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
1318,False,"{'a': 0.5, 'e': 0.18942874651298167}",25,12,12.749455173224788,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1319,False,"{'a': 0.5, 'e': 0.1883996172717385}",20,0,29.254568792688485,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1320,False,"{'a': 0.5, 'e': 0.18737028111046086}",25,0,9.856734121825625,"{0: 21, 1: 3, 2: 1, 3: 0, 4: 0}",0
1321,False,"{'a': 0.5, 'e': 0.186340739159673}",30,14,10.54373792512729,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
1322,False,"{'a': 0.5, 'e': 0.18531099255012473}",20,3,-44.26167142669329,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 1}",1
1323,False,"{'a': 0.5, 'e': 0.18428104241279047}",25,11,23.682396709732167,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1324,False,"{'a': 0.5, 'e': 0.18325088987886898}",30,18,25.66265528227195,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1325,False,"{'a': 0.5, 'e': 0.18222053607978053}",25,10,27.102998811982,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1326,False,"{'a': 0.5, 'e': 0.18118998214716675}",25,3,-38.19825170114056,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 1}",1
1327,False,"{'a': 0.5, 'e': 0.1801592292128888}",20,13,-3.1176657412750144,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 0}",1
1328,False,"{'a': 0.5, 'e': 0.1791282784090271}",20,9,25.046703441779442,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1329,False,"{'a': 0.5, 'e': 0.17809713086787873}",25,6,-24.67634591090471,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 1}",1
1330,False,"{'a': 0.5, 'e': 0.17706578772195702}",35,21,28.54807093690935,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1331,False,"{'a': 0.5, 'e': 0.17603425010399}",25,3,23.11474787094595,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
1332,False,"{'a': 0.5, 'e': 0.17500251914691986}",25,0,10.026719717502738,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
1333,False,"{'a': 0.5, 'e': 0.1739705959839005}",25,6,9.429910487445934,"{0: 15, 1: 4, 2: 0, 3: 0, 4: 0}",1
1334,False,"{'a': 0.5, 'e': 0.17293848174829698}",20,15,10.116514178112274,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1335,False,"{'a': 0.5, 'e': 0.1719061775736848}",20,8,20.24730825901078,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1336,False,"{'a': 0.5, 'e': 0.17087368459384744}",25,13,10.708734304709875,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
1337,False,"{'a': 0.5, 'e': 0.169841003942776}",25,3,12.091087981096369,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 0}",1
1338,False,"{'a': 0.5, 'e': 0.16880813675466738}",25,7,1.9264766595413465,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 0}",1
1339,False,"{'a': 0.5, 'e': 0.16777508416392414}",20,11,8.76318493410886,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1340,False,"{'a': 0.5, 'e': 0.1667418473051517}",20,10,5.283845789236537,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1341,False,"{'a': 0.5, 'e': 0.165708427313158}",25,8,27.12679383378213,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1342,False,"{'a': 0.5, 'e': 0.16467482532295258}",35,13,39.9679262078555,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
1343,False,"{'a': 0.5, 'e': 0.16364104246974437}",20,9,6.9218547555693934,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
1344,False,"{'a': 0.5, 'e': 0.1626070798889411}",30,13,-5.756459723195601,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 0}",1
1345,False,"{'a': 0.5, 'e': 0.16157293871614767}",20,4,-11.494643461937024,"{0: 11, 1: 4, 2: 1, 3: 0, 4: 0}",1
1346,False,"{'a': 0.5, 'e': 0.16053862008716585}",20,0,-40.852408739956886,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
1347,False,"{'a': 0.5, 'e': 0.15950412513799156}",30,0,23.40054106219688,"{0: 25, 1: 5, 2: 0, 3: 0, 4: 0}",1
1348,False,"{'a': 0.5, 'e': 0.1584694550048144}",25,12,11.135342227612767,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1349,False,"{'a': 0.5, 'e': 0.1574346108240171}",20,0,-13.964261389901342,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
1350,False,"{'a': 0.5, 'e': 0.15639959373217285}",20,7,-21.145905433151874,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1351,False,"{'a': 0.5, 'e': 0.1553644048660449}",30,19,2.723838643004619,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1352,False,"{'a': 0.5, 'e': 0.15432904536258502}",20,14,11.02525529567101,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1353,False,"{'a': 0.5, 'e': 0.15329351635893304}",20,11,4.3422847329287215,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
1354,False,"{'a': 0.5, 'e': 0.15225781899241428}",20,1,-27.274592382572656,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 1}",1
1355,False,"{'a': 0.5, 'e': 0.1512219544005392}",30,18,-1.1885678807898816,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
1356,False,"{'a': 0.5, 'e': 0.15018592372100167}",25,11,5.874319871121668,"{0: 11, 1: 3, 2: 0, 3: 0, 4: 0}",1
1357,False,"{'a': 0.5, 'e': 0.14914972809167873}",20,7,14.012929981047712,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1358,False,"{'a': 0.5, 'e': 0.1481133686506278}",25,8,20.752958444312675,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1359,False,"{'a': 0.5, 'e': 0.1470768465360863}",25,8,6.055187290591159,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
1360,False,"{'a': 0.5, 'e': 0.14604016288647095}",20,8,2.4257788902300317,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1361,False,"{'a': 0.5, 'e': 0.1450033188403752}",25,0,3.2092945921640297,"{0: 20, 1: 4, 2: 1, 3: 0, 4: 0}",0
1362,False,"{'a': 0.5, 'e': 0.14396631553656897}",25,15,-25.212028665572944,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1363,False,"{'a': 0.5, 'e': 0.14292915411399673}",20,7,23.347787446808972,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1364,False,"{'a': 0.5, 'e': 0.1418918357117774}",25,11,-17.47770093515166,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1
1365,False,"{'a': 0.5, 'e': 0.14085436146920163}",35,3,-19.08925517330308,"{0: 23, 1: 7, 2: 2, 3: 0, 4: 0}",1
1366,False,"{'a': 0.5, 'e': 0.13981673252573118}",25,8,33.52129877936835,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1367,False,"{'a': 0.5, 'e': 0.1387789500209984}",30,10,-17.745363550687745,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",1
1368,False,"{'a': 0.5, 'e': 0.13774101509480363}",35,13,10.325468440838437,"{0: 18, 1: 3, 2: 1, 3: 0, 4: 0}",1
1369,False,"{'a': 0.5, 'e': 0.13670292888711488}",25,13,1.5132412777522162,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1370,False,"{'a': 0.5, 'e': 0.13566469253806604}",20,16,7.866795298122211,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1371,False,"{'a': 0.5, 'e': 0.1346263071879566}",25,7,29.551150122110176,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1372,False,"{'a': 0.5, 'e': 0.13358777397724897}",25,6,24.400663450486142,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 0}",1
1373,False,"{'a': 0.5, 'e': 0.13254909404656806}",30,14,0.012551115975392158,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
1374,False,"{'a': 0.5, 'e': 0.1315102685367005}",20,2,17.660766177280536,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
1375,False,"{'a': 0.5, 'e': 0.1304712985885922}",25,2,-5.64575123784971,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 0}",1
1376,False,"{'a': 0.5, 'e': 0.12943218534334786}",25,3,21.278288008349406,"{0: 19, 1: 3, 2: 0, 3: 0, 4: 0}",1
1377,False,"{'a': 0.5, 'e': 0.12839292994222945}",20,10,-4.905939220776637,"{0: 7, 1: 3, 2: 0, 3: 0, 4: 0}",1
1378,False,"{'a': 0.5, 'e': 0.12735353352665563}",25,8,-6.11662368826781,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1379,False,"{'a': 0.5, 'e': 0.1263139972381993}",20,14,4.6949783308064035,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1380,False,"{'a': 0.5, 'e': 0.12527432221858728}",30,10,-9.134233913855796,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",1
1381,False,"{'a': 0.5, 'e': 0.12423450960969842}",25,7,23.122779026553538,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1382,False,"{'a': 0.5, 'e': 0.12319456055356343}",25,8,4.998767958089166,"{0: 13, 1: 4, 2: 0, 3: 0, 4: 0}",1
1383,False,"{'a': 0.5, 'e': 0.1221544761923622}",20,11,11.714625526886143,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1384,False,"{'a': 0.5, 'e': 0.1211142576684232}",20,3,25.051529284887543,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1385,False,"{'a': 0.5, 'e': 0.12007390612422295}",20,8,15.592926079921822,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1386,False,"{'a': 0.5, 'e': 0.11903342270238336}",20,2,-5.111868276134239,"{0: 13, 1: 4, 2: 1, 3: 0, 4: 0}",1
1387,False,"{'a': 0.5, 'e': 0.11799280854567146}",30,8,16.493308812752563,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 0}",1
1388,False,"{'a': 0.5, 'e': 0.1169520647969976}",25,11,23.48087847262537,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1389,False,"{'a': 0.5, 'e': 0.11591119259941515}",25,11,-12.028749208006559,"{0: 9, 1: 4, 2: 1, 3: 0, 4: 0}",1
1390,False,"{'a': 0.5, 'e': 0.11487019309611787}",25,0,-4.756300297556113,"{0: 20, 1: 4, 2: 0, 3: 1, 4: 0}",0
1391,False,"{'a': 0.5, 'e': 0.11382906743043936}",20,13,4.908382673296309,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1392,False,"{'a': 0.5, 'e': 0.11278781674585243}",30,16,11.630007360758576,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
1393,False,"{'a': 0.5, 'e': 0.11174644218596656}",30,8,14.833167529379878,"{0: 18, 1: 4, 2: 0, 3: 0, 4: 0}",1
1394,False,"{'a': 0.5, 'e': 0.1107049448945275}",20,16,7.736456987931309,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1395,False,"{'a': 0.5, 'e': 0.10966332601541552}",30,7,15.869900565822904,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 0}",1
1396,False,"{'a': 0.5, 'e': 0.10862158669264518}",30,11,19.518387467416066,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 0}",1
1397,False,"{'a': 0.5, 'e': 0.10757972807036262}",25,6,13.17091111016062,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 0}",1
1398,False,"{'a': 0.5, 'e': 0.10653775129284498}",30,23,3.152977611415973,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1399,False,"{'a': 0.5, 'e': 0.10549565750449989}",20,8,6.905001852831623,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
1400,False,"{'a': 0.5, 'e': 0.10445344784986277}",35,13,5.925435709847806,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 0}",1
1401,False,"{'a': 0.5, 'e': 0.10341112347359657}",30,18,27.069911149203236,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1402,False,"{'a': 0.5, 'e': 0.10236868552048999}",25,11,27.001068889462086,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1403,False,"{'a': 0.5, 'e': 0.10132613513545714}",25,5,27.158902174234818,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1404,False,"{'a': 0.5, 'e': 0.10028347346353494}",20,9,12.39801122819839,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1405,False,"{'a': 0.5, 'e': 0.09924070164988258}",25,4,23.087695371411478,"{0: 19, 1: 2, 2: 0, 3: 0, 4: 0}",1
1406,False,"{'a': 0.5, 'e': 0.09819782083978082}",20,13,7.048585913487154,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1407,False,"{'a': 0.5, 'e': 0.09715483217862951}",20,10,20.086050429502105,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1408,False,"{'a': 0.5, 'e': 0.09611173681194717}",20,4,15.299749518929563,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
1409,False,"{'a': 0.5, 'e': 0.09506853588536927}",25,12,-25.476781771978324,"{0: 9, 1: 2, 2: 1, 3: 1, 4: 0}",1
1410,False,"{'a': 0.5, 'e': 0.09402523054464793}",25,10,2.9901758120312154,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 0}",1
1411,False,"{'a': 0.5, 'e': 0.09298182193564922}",20,9,-40.6155996769576,"{0: 7, 1: 3, 2: 0, 3: 0, 4: 1}",1
1412,False,"{'a': 0.5, 'e': 0.0919383112043529}",20,12,15.098193554257723,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1413,False,"{'a': 0.5, 'e': 0.09089469949685065}",20,10,11.677106767964633,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1414,False,"{'a': 0.5, 'e': 0.08985098795934574}",25,0,30.012329711014612,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",1
1415,False,"{'a': 0.5, 'e': 0.08880717773815036}",25,14,18.49051957928538,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1416,False,"{'a': 0.5, 'e': 0.08776326997968516}",20,3,21.417460212248688,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1417,False,"{'a': 0.5, 'e': 0.08671926583047852}",30,6,30.40449113288263,"{0: 22, 1: 2, 2: 0, 3: 0, 4: 0}",1
1418,False,"{'a': 0.5, 'e': 0.08567516643716408}",25,6,27.05458872847517,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
1419,False,"{'a': 0.5, 'e': 0.08463097294648024}",20,16,8.621020264703674,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1420,False,"{'a': 0.5, 'e': 0.08358668650526857}",20,7,8.905546739594563,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
1421,False,"{'a': 0.5, 'e': 0.08254230826047339}",25,11,14.064742501293672,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
1422,False,"{'a': 0.5, 'e': 0.08149783935913918}",20,3,18.77615610138463,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 0}",1
1423,False,"{'a': 0.5, 'e': 0.08045328094840998}",30,16,19.44979151203279,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1424,False,"{'a': 0.5, 'e': 0.0794086341755288}",20,6,15.381518028966674,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1425,False,"{'a': 0.5, 'e': 0.07836390018783507}",20,13,6.706850051887591,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1426,False,"{'a': 0.5, 'e': 0.07731908013276419}",20,0,-2.9813551460093874,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",0
1427,False,"{'a': 0.5, 'e': 0.07627417515784586}",25,13,7.059493334543011,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
1428,False,"{'a': 0.5, 'e': 0.07522918641070374}",30,7,6.833424699059718,"{0: 19, 1: 3, 2: 1, 3: 0, 4: 0}",1
1429,False,"{'a': 0.5, 'e': 0.07418411503905284}",20,5,10.087114264739926,"{0: 12, 1: 3, 2: 0, 3: 0, 4: 0}",1
1430,False,"{'a': 0.5, 'e': 0.0731389621906989}",25,5,31.59763829196185,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1431,False,"{'a': 0.5, 'e': 0.07209372901353779}",35,18,18.960498046871038,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 0}",1
1432,False,"{'a': 0.5, 'e': 0.07104841665555299}",30,12,27.879427459440343,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1433,False,"{'a': 0.5, 'e': 0.07000302626481511}",35,11,30.324389878172322,"{0: 22, 1: 2, 2: 0, 3: 0, 4: 0}",1
1434,False,"{'a': 0.5, 'e': 0.06895755898948029}",20,8,9.44507071903696,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
1435,False,"{'a': 0.5, 'e': 0.06791201597778976}",25,10,32.256961452196336,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1436,False,"{'a': 0.5, 'e': 0.06686639837806727}",20,0,23.06873505418325,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1437,False,"{'a': 0.5, 'e': 0.06582070733871868}",20,7,8.895109197421089,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
1438,False,"{'a': 0.5, 'e': 0.06477494400823033}",20,6,18.712221088923435,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1439,False,"{'a': 0.5, 'e': 0.06372910953516862}",30,4,30.358883648642223,"{0: 24, 1: 2, 2: 0, 3: 0, 4: 0}",1
1440,False,"{'a': 0.5, 'e': 0.0626832050681774}",25,9,31.202164613036956,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1441,False,"{'a': 0.5, 'e': 0.0616372317559774}",20,10,7.02140189565206,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
1442,False,"{'a': 0.5, 'e': 0.060591190747365624}",35,13,21.780997650147985,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
1443,False,"{'a': 0.5, 'e': 0.05954508319121278}",20,12,-5.347379992526585,"{0: 5, 1: 3, 2: 0, 3: 0, 4: 0}",1
1444,False,"{'a': 0.5, 'e': 0.05849891023646287}",25,15,13.491277888421639,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1445,False,"{'a': 0.5, 'e': 0.05745267303213151}",20,8,21.404839092989338,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1446,False,"{'a': 0.5, 'e': 0.056406372727305545}",25,6,28.352867433206214,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
1447,False,"{'a': 0.5, 'e': 0.05536001047114046}",20,6,17.58454152139706,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1448,False,"{'a': 0.5, 'e': 0.05431358741285978}",30,13,6.097433699195727,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
1449,False,"{'a': 0.5, 'e': 0.05326710470175447}",20,14,11.380340051549057,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1450,False,"{'a': 0.5, 'e': 0.05222056348718035}",20,8,20.330464757111407,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1451,False,"{'a': 0.5, 'e': 0.05117396491855772}",20,4,19.002636079356947,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
1452,False,"{'a': 0.5, 'e': 0.05012731014536965}",20,13,8.072765549841707,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1453,False,"{'a': 0.5, 'e': 0.04908060031716159}",25,8,12.955076437975768,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,10,19.93090348481887,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",25,3,27.37407043174676,"{0: 20, 1: 2, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",25,10,28.162708560813982,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,16,9.24572192730274,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",25,11,11.362440938050646,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,0,37.530240043097606,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",20,5,2.9507161303594955,"{0: 12, 1: 3, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,7,19.1777047777963,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,8,9.468989099371232,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",20,11,-3.882349028225822,"{0: 6, 1: 3, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",25,6,23.937381582628493,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",20,10,10.254563436118922,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",20,14,-1.4733828914506932,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 0}",1
